Time,Channel A
(s),(V)

-2.30059997,-1.06057930
-2.30054997,-1.04226816
-2.30049997,-1.04226816
-2.30044997,-1.04226816
-2.30039997,-1.04226816
-2.30034997,-1.04226816
-2.30029997,-1.04226816
-2.30024997,-1.02401805
-2.30019997,-1.02401805
-2.30014997,-1.02401805
-2.30009997,-1.00570691
-2.30004997,-1.04226816
-2.29999997,-1.04226816
-2.29994997,-1.04226816
-2.29989997,-1.04226816
-2.29984997,-1.04226816
-2.29979997,-1.04226816
-2.29974997,-1.06057930
-2.29969997,-1.06057930
-2.29964997,-1.06057930
-2.29959997,-1.06057930
-2.29954997,-1.07882929
-2.29949997,-1.07882929
-2.29944997,-1.07882929
-2.29939997,-1.09707940
-2.29934997,-1.11539054
-2.29929997,-1.11539054
-2.29924997,-1.11539054
-2.29919997,-1.11539054
-2.29914997,-1.11539054
-2.29909997,-1.11539054
-2.29904997,-1.13364053
-2.29899997,-1.11539054
-2.29894997,-1.11539054
-2.29889997,-1.11539054
-2.29884997,-1.11539054
-2.29879997,-1.09707940
-2.29874997,-1.09707940
-2.29869997,-1.09707940
-2.29864997,-1.07882929
-2.29859997,-1.06057930
-2.29854997,-1.06057930
-2.29849997,-1.06057930
-2.29844997,-1.06057930
-2.29839997,-1.06057930
-2.29834997,-1.06057930
-2.29829997,-1.04226816
-2.29824997,-1.04226816
-2.29819997,-1.02401805
-2.29814997,-1.04226816
-2.29809997,-1.04226816
-2.29804997,-1.04226816
-2.29799997,-1.04226816
-2.29794997,-1.04226816
-2.29789997,-1.04226816
-2.29784997,-1.04226816
-2.29779997,-1.04226816
-2.29774997,-1.04226816
-2.29769997,-1.06057930
-2.29764997,-1.06057930
-2.29759997,-1.06057930
-2.29754997,-1.06057930
-2.29749997,-1.06057930
-2.29744997,-1.07882929
-2.29739997,-1.07882929
-2.29734997,-1.07882929
-2.29729997,-1.07882929
-2.29724997,-1.11539054
-2.29719997,-1.09707940
-2.29714997,-1.11539054
-2.29709997,-1.11539054
-2.29704997,-1.11539054
-2.29699997,-1.11539054
-2.29694997,-1.11539054
-2.29689997,-1.11539054
-2.29684997,-1.11539054
-2.29679997,-1.11539054
-2.29674997,-1.11539054
-2.29669997,-1.11539054
-2.29664997,-1.11539054
-2.29659997,-1.09707940
-2.29654997,-1.07882929
-2.29649997,-1.07882929
-2.29644997,-1.07882929
-2.29639997,-1.07882929
-2.29634997,-1.06057930
-2.29629997,-1.06057930
-2.29624997,-1.04226816
-2.29619997,-1.04226816
-2.29614997,-1.04226816
-2.29609997,-1.04226816
-2.29604997,-1.04226816
-2.29599997,-1.04226816
-2.29594997,-1.04226816
-2.29589997,-1.02401805
-2.29584997,-1.02401805
-2.29579997,-1.04226816
-2.29574997,-1.04226816
-2.29569997,-1.04226816
-2.29564997,-1.04226816
-2.29559997,-1.04226816
-2.29554997,-1.04226816
-2.29549997,-1.06057930
-2.29544997,-1.07882929
-2.29539997,-1.06057930
-2.29534997,-1.06057930
-2.29529997,-1.07882929
-2.29524997,-1.07882929
-2.29519997,-1.07882929
-2.29514997,-1.11539054
-2.29509997,-1.11539054
-2.29504997,-1.11539054
-2.29499997,-1.11539054
-2.29494997,-1.11539054
-2.29489997,-1.11539054
-2.29484997,-1.11539054
-2.29479997,-1.11539054
-2.29474997,-1.11539054
-2.29469997,-1.11539054
-2.29464997,-1.11539054
-2.29459997,-1.07882929
-2.29454997,-1.09707940
-2.29449997,-1.11539054
-2.29444997,-1.07882929
-2.29439997,-1.07882929
-2.29434997,-1.07882929
