Time,Channel A
(s),(V)

-9.14939988,-0.82296211
-9.14919988,-0.82296211
-9.14899988,-0.82296211
-9.14879988,-0.82296211
-9.14859988,-0.82296211
-9.14839988,-0.82296211
-9.14819988,-0.82296211
-9.14799988,-0.80471206
-9.14779988,-0.82296211
-9.14759988,-0.82296211
-9.14739988,-0.82296211
-9.14719988,-0.82296211
-9.14699988,-0.82296211
-9.14679988,-0.82296211
-9.14659988,-0.82296211
-9.14639988,-0.82296211
-9.14619988,-0.82296211
-9.14599988,-0.82296211
-9.14579988,-0.82296211
-9.14559988,-0.82296211
-9.14539988,-0.82296211
-9.14519988,-0.82296211
-9.14499988,-0.82296211
-9.14479988,-0.82296211
-9.14459988,-0.82296211
-9.14439988,-0.82296211
-9.14419988,-0.82296211
-9.14399988,-0.82296211
-9.14379988,-0.82296211
-9.14359988,-0.82296211
-9.14339988,-0.82296211
-9.14319988,-0.82296211
-9.14299988,-0.82296211
-9.14279988,-0.82296211
-9.14259988,-0.82296211
-9.14239988,-0.82296211
-9.14219988,-0.82296211
-9.14199988,-0.82296211
-9.14179988,-0.82296211
-9.14159988,-0.82296211
-9.14139988,-0.82296211
-9.14119988,-0.82296211
-9.14099988,-0.82296211
-9.14079988,-0.82296211
-9.14059988,-0.82296211
-9.14039988,-0.82296211
-9.14019988,-0.82296211
-9.13999988,-0.82296211
-9.13979988,-0.82296211
-9.13959988,-0.82296211
-9.13939988,-0.82296211
-9.13919988,-0.82296211
-9.13899988,-0.82296211
-9.13879988,-0.82296211
-9.13859988,-0.80471206
-9.13839988,-0.82296211
-9.13819988,-0.82296211
-9.13799988,-0.82296211
-9.13779988,-0.82296211
-9.13759988,-0.82296211
-9.13739988,-0.82296211
-9.13719988,-0.82296211
-9.13699988,-0.82296211
-9.13679988,-0.82296211
-9.13659988,-0.82296211
-9.13639988,-0.82296211
-9.13619988,-0.80471206
-9.13599988,-0.82296211
-9.13579988,-0.82296211
-9.13559988,-0.82296211
-9.13539988,-0.82296211
-9.13519988,-0.82296211
-9.13499988,-0.82296211
-9.13479988,-0.82296211
-9.13459988,-0.82296211
-9.13439988,-0.82296211
-9.13419988,-0.82296211
-9.13399988,-0.82296211
-9.13379988,-0.82296211
-9.13359988,-0.82296211
-9.13339988,-0.82296211
-9.13319988,-0.82296211
